TITLE,DATE,PRESS,REPORTER,CONTENT
"
			배철수도 극찬…'불후의 명곡' 우승자 유회승, 누구?
		",2019.10.22. 오전 9:46,None,None,None
"
			이홍기, 입대 후 친필 편지…""난 엄청 잘지내고 있어"" [전문]
		",2019.10.21. 오후 3:30,None,None,None
"
			설리 사망 비보, 슬픔에 잠긴 연예계…줄줄이 일정 취소·연기·활동 중단 [종합]
		",2019.10.14. 오후 9:31,None,None,None
"
			엔플라잉, ‘굿밤 (GOOD BAM)’ 실루엣 라이브 티저 공개
		",2019.10.12. 오후 7:29,None,None,None
"
			제2의 김민주, 크리샤츄 찾는다…오디션 플랫폼 유디션, 얼반웍스이엔티 신인오디션 개최
		",2019.09.26. 오후 6:43,None,None,None
"
			엔플라잉, 오는 15일 신곡 ‘굿밤’ 발표…오늘(4일) 여의도 기습 버스킹
		",2019.10.04. 오후 6:19,None,None,None
"
			정형돈, 영정사진 개그 사과 ""케이윌 교통사고 몰랐다…죄송한 마음"" [전문]
		",2019.09.23. 오후 9:32,None,None,None
"정해인, 청담동 '노후 빌라' 시세보다 비싼 44억에 매입… 이유는?",2019-09-25 14:02,한국경제,김예랑 기자,"
정해인, 청담동 빌라 44억에 매입 업계 관계자 ""투자 목적으로 매입한 듯""



배우 정해인이 최근 서울 강남구 청담동에 위치한 44억 원 대의 빌라를 매입했다. 25일 비즈한국에 따르면 정해인이 매입한 빌라는 1984년 1월 완공된 노후한 빌라이다. 2층 212.8㎡(64.37평), 다락 27.85㎡(8.42평) 구조로 72평대로 알려졌다.부동산 등기부에는 정해인이 지난해 9월 해당 건물을 매입한 것으로 나온다. 부동산 중계업자는 ""정해인이 보유한 대지 지분은 236.3㎡(71.48평)다. 매입 당시 부동산 시세가 평당 6000만 원 미만이었기 때문에 비싸게 매입한 것""이라며 ""리모델링이 확정되면 부동산 가치는 70억으로 뛸 것""이라고 귀띔했다. 부동산 투자 목적으로 이 빌라를 매입했다는 의견이 지배적이다. 정해인은 해당 빌라에 전입신고는 하지 않은 상태다. 최근 부모가 거주 중인 한 아파트 인근으로 주민등록상 거주지를 변경했다고 이 매체는 전했다.정해인 소속사 FNC엔터테인먼트 측은 정해인 건물 매입과 관련해 사생활이라 확인이 불가하다는 입장이다. 정해인은 군 제대 이후 스물 여섯의 나이에 연예계에 데뷔했다. 드라마 '응답하라 1988' 특별출연, '도깨비' 특별출연으로 얼굴을 알리고 '당신이 잠든 사이에', '슬기로운 감빵생활'로 인기를 끌었다. 이후 '밥 잘 사주는 예쁜 누나', '봄밤'이 큰 인기를 끌면서 국민 연하남으로 거듭났다. 김예랑 한경닷컴 기자 yesrang@hankyung.com기사제보 및 보도자료 newsinfo@hankyung.com▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 한경닷컴 바로가기  ▶ 모바일한경 구독신청 ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지
		"
"
			""'케이윌 영정사진 논란' 반성할 것""…정형돈의 공식입장
		",2019.09.24. 오후 5:33,None,None,None
"
			FT아일랜드, 신곡 '관둬' 라이브 풀버전 컴백전 깜짝 선공개
		",2019.09.08. 오전 8:36,None,None,None
"
			'정준영 단톡방' 절친들 근황, 승리는 경찰 조사·이종현은 유튜버 박민정에게 메시지를?
		",2019.08.28. 오후 3:24,None,None,None
"
			FT아일랜드 신곡 ‘관둬’ 파리 로케 멜로감성 MV 완성
		",2019.09.07. 오전 11:51,None,None,None
"
			연계소문｜""바쁘다 바빠""…'프듀x' 조작 논란 속 '굿 타이밍' 잡은 이진혁·송유빈·토니
		",2019.08.10. 오전 8:39,None,None,None
"
			'정준영 단톡방' 이종현 ""부적절한 언행으로 사과… 씨엔블루 탈퇴 결정""[전문]
		",2019.08.28. 오후 9:31,None,None,None
뱃살 귀엽다 이종현에 DM 받은 BJ 박민정 누구?,2019-08-28 14:17,한국경제,김예랑 기자,"
'정준영 단톡방' 이종현유튜버 박민정에게 ""뱃살 귀엽다"" 논란



씨엔블루 이종현 추정 인스타그래머, BJ 박민정에 메시지 /사진=한경DB, 인스타그램BJ이자 유튜버인 박민정이 씨엔블루 이종현에게 받은 것으로 추정되는 메시지를 공개해 논란이 불거졌다. 28일 박민정은 자신의 인스타그램에 이종현으로 부터 받은 디엠(다이렉트 메시지) 캡쳐 사진을 게재했다. 공개된 화면에서 이종현 계정은 ""유튜브 너무 잘 보고 있다. 재밌는 거 많이 올려달라""고 말했다. 또 ""뱃살 너무 귀여우세요""라고 말하기도 했다. 이를 본 박민정은 ""엥 씨엔블루 이거 진짠가?""라며 의문을 제기했다. 이같은 글이 공개되자 일각에서는 이종현이 정준영 카톡방에 연루된 후 경솔한 행동을 했다며 비난이 이어지고 있다. 이종현의 메시지를 받은 박민정은 81만 명의 팔로워를 보유한 페이스북 스타다. 그는 동안 얼굴에 S라인 몸매를 뽐내며 화제를 모았다. 현재는 아프리카 TV와 유튜브에서 활동 중이다. 지난해 아프리카 TV 누적 총 금액 4600만 원, 유튜브 1달 100만 원, 페이스북 광고 건당 2~300만 원 등을 받았다고 알려졌다. 한편 이종현은 정준영 카톡방 멤버로 불법 촬영한 영상물을 받아 봤고 여성을 상품화 하는 발언을 일삼았다는 보도가 나와 논란의 중심에 섰다. 공개된 카카오톡 메시지에서 이종현은 ""빨리 여자 좀 넘겨요. O같은 X들로""라고 말하고, 정준영은 ""누구 줄까""라고 답했다. 그러자 이종현은 ""형이 안***있으면 좋고 없으면 그냥 예쁜 X""이라며 거리낌 없이 여성을 물건 취급했다.이종현은 결국 경찰조사를 받아야 했다. 소속사 FNC 엔터테인먼트는 ""이종현이 카카오톡에서 영상을 보고 여성 비하와 성에 관련한 부적절한 대화를 한 것은 비난받아 마땅하고 반성하고 있다""면서 ""상처를 입은 분들께 사죄드린다""고 했다. 지난해 8월 현역 입대해 군 복무 중이다. 김예랑 한경닷컴 기자 yesrang@hankyung.com기사제보 및 보도자료 newsinfo@hankyung.com▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 한경닷컴 바로가기  ▶ 모바일한경 구독신청 ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지
		"
"이종현, 아직 정신 못차렸나…비키니 방송 BJ에게 ""뱃살 귀여워""",2019-08-28 11:48,한국경제,김소연 기자,"
이종현, '정준영 단톡방'에 ""여자 넘겨""불법 촬영물 공유 의혹까지이종현, 소속사 통해 ""반성하고 속죄하겠다""더니



씨엔블루 이종현 / 한경DB이종현이 또 여자 문제로 구설수에 올랐다. 아프리카 TV BJ인 박모 씨는 29일 자신의 인스타그램 스토리(24시간 동안만 공개되는 게시물)를 통해 ""엥 씨엔블루 이거 진짠가?""라는 글과 함께 씨엔블루 이종현에게 받은 DM(다이렉트 메시지)를 공개했다. 박 씨가 공개한 화면 속에는 이종현의 인스타그램 아이디로 ""유튜브 너무 잘 보고 있어요. 재밌는거 많이 올려주세요""라고 하는가 하면, 다른 날엔 ""뱃살 너무 귀여우세요""라는 메시지를 보낸 흔적이 남겨 있다. 이종현은 올해 3월 불법 동영상 촬영, 공유 등의 혐의로 구속 상태로 재판을 받고 있는 정준영의 '단체 대화방'에서 여성 비하 발언과 불법 동영상 공유 등의 정황이 알려져 논란이 됐다. 당시 공개된 대화방에서 이종현은 ""빨리 여자 좀 넘겨요. O 같은 X들로"", ""어리고 예쁘고 착한 X 없어? 가지고 놀기 좋은ㅋㅋㅋ""등의 대화를 주고 받았다. 이에 당시 소속사인 FNC엔터테인먼트 측은 ""이종현은 깊은 후회화 자책을 하고 있다""며 ""공인으로서 모든 언행을 조심할 것이며 반성하고 또 속죄하겠다""는 입장을 발표한 바 있다. 아직 해당 사건에 함께 연루된 승리에 대한 수사가 이어지고 있고, 현재 군 복무 중인 이종현이 조용히 자숙하는게 아니라 여성 BJ에게 연락하는 모습이 목격되면서 비판의 목소리도 커지고 있다. 이종현이 개인적으로 연락을 취한 박 씨는 돋보이는 미모로 페이스북에서 먼저 유명해졌다. 이후 아프리카 TV BJ로 활동하면서 비키니 방송 등을 진행하고 있다. 김소연 한경닷컴 기자 sue123@hankyung.com기사제보 및 보도자료 newsinfo@hankyung.com▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 한경닷컴 바로가기  ▶ 모바일한경 구독신청 ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지
		"
"
			최민환♥율희, 둘째 임신 ""짱이 동생 생겨…벅차고 떨린다"" [전문]
		",2019.08.16. 오후 2:43,None,None,None
"
			정해인 외제차선물, 동고동락한 매니저에 쾌척 '남다른 스케일'
		",2019.08.09. 오후 7:41,None,None,None
"
			'정준영 단톡방' 이종현 ""부적절한 언행으로 사과… 씨엔블루 탈퇴 결정""[전문]
		",2019.08.28. 오후 9:31,None,None,None
뱃살 귀엽다 이종현에 DM 받은 BJ 박민정 누구?,2019-08-28 14:17,한국경제,김예랑 기자,"
'정준영 단톡방' 이종현유튜버 박민정에게 ""뱃살 귀엽다"" 논란



씨엔블루 이종현 추정 인스타그래머, BJ 박민정에 메시지 /사진=한경DB, 인스타그램BJ이자 유튜버인 박민정이 씨엔블루 이종현에게 받은 것으로 추정되는 메시지를 공개해 논란이 불거졌다. 28일 박민정은 자신의 인스타그램에 이종현으로 부터 받은 디엠(다이렉트 메시지) 캡쳐 사진을 게재했다. 공개된 화면에서 이종현 계정은 ""유튜브 너무 잘 보고 있다. 재밌는 거 많이 올려달라""고 말했다. 또 ""뱃살 너무 귀여우세요""라고 말하기도 했다. 이를 본 박민정은 ""엥 씨엔블루 이거 진짠가?""라며 의문을 제기했다. 이같은 글이 공개되자 일각에서는 이종현이 정준영 카톡방에 연루된 후 경솔한 행동을 했다며 비난이 이어지고 있다. 이종현의 메시지를 받은 박민정은 81만 명의 팔로워를 보유한 페이스북 스타다. 그는 동안 얼굴에 S라인 몸매를 뽐내며 화제를 모았다. 현재는 아프리카 TV와 유튜브에서 활동 중이다. 지난해 아프리카 TV 누적 총 금액 4600만 원, 유튜브 1달 100만 원, 페이스북 광고 건당 2~300만 원 등을 받았다고 알려졌다. 한편 이종현은 정준영 카톡방 멤버로 불법 촬영한 영상물을 받아 봤고 여성을 상품화 하는 발언을 일삼았다는 보도가 나와 논란의 중심에 섰다. 공개된 카카오톡 메시지에서 이종현은 ""빨리 여자 좀 넘겨요. O같은 X들로""라고 말하고, 정준영은 ""누구 줄까""라고 답했다. 그러자 이종현은 ""형이 안***있으면 좋고 없으면 그냥 예쁜 X""이라며 거리낌 없이 여성을 물건 취급했다.이종현은 결국 경찰조사를 받아야 했다. 소속사 FNC 엔터테인먼트는 ""이종현이 카카오톡에서 영상을 보고 여성 비하와 성에 관련한 부적절한 대화를 한 것은 비난받아 마땅하고 반성하고 있다""면서 ""상처를 입은 분들께 사죄드린다""고 했다. 지난해 8월 현역 입대해 군 복무 중이다. 김예랑 한경닷컴 기자 yesrang@hankyung.com기사제보 및 보도자료 newsinfo@hankyung.com▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 한경닷컴 바로가기  ▶ 모바일한경 구독신청 ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지
		"
"
			이종현 유튜버 박민정에 ""뱃살 귀여워""… '정준영 단톡방' 이후 또 한번 구설수
		",2019.08.28. 오후 2:27,None,None,None
"이종현, 아직 정신 못차렸나…비키니 방송 BJ에게 ""뱃살 귀여워""",2019-08-28 11:48,한국경제,김소연 기자,"
이종현, '정준영 단톡방'에 ""여자 넘겨""불법 촬영물 공유 의혹까지이종현, 소속사 통해 ""반성하고 속죄하겠다""더니



씨엔블루 이종현 / 한경DB이종현이 또 여자 문제로 구설수에 올랐다. 아프리카 TV BJ인 박모 씨는 29일 자신의 인스타그램 스토리(24시간 동안만 공개되는 게시물)를 통해 ""엥 씨엔블루 이거 진짠가?""라는 글과 함께 씨엔블루 이종현에게 받은 DM(다이렉트 메시지)를 공개했다. 박 씨가 공개한 화면 속에는 이종현의 인스타그램 아이디로 ""유튜브 너무 잘 보고 있어요. 재밌는거 많이 올려주세요""라고 하는가 하면, 다른 날엔 ""뱃살 너무 귀여우세요""라는 메시지를 보낸 흔적이 남겨 있다. 이종현은 올해 3월 불법 동영상 촬영, 공유 등의 혐의로 구속 상태로 재판을 받고 있는 정준영의 '단체 대화방'에서 여성 비하 발언과 불법 동영상 공유 등의 정황이 알려져 논란이 됐다. 당시 공개된 대화방에서 이종현은 ""빨리 여자 좀 넘겨요. O 같은 X들로"", ""어리고 예쁘고 착한 X 없어? 가지고 놀기 좋은ㅋㅋㅋ""등의 대화를 주고 받았다. 이에 당시 소속사인 FNC엔터테인먼트 측은 ""이종현은 깊은 후회화 자책을 하고 있다""며 ""공인으로서 모든 언행을 조심할 것이며 반성하고 또 속죄하겠다""는 입장을 발표한 바 있다. 아직 해당 사건에 함께 연루된 승리에 대한 수사가 이어지고 있고, 현재 군 복무 중인 이종현이 조용히 자숙하는게 아니라 여성 BJ에게 연락하는 모습이 목격되면서 비판의 목소리도 커지고 있다. 이종현이 개인적으로 연락을 취한 박 씨는 돋보이는 미모로 페이스북에서 먼저 유명해졌다. 이후 아프리카 TV BJ로 활동하면서 비키니 방송 등을 진행하고 있다. 김소연 한경닷컴 기자 sue123@hankyung.com기사제보 및 보도자료 newsinfo@hankyung.com▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 한경닷컴 바로가기  ▶ 모바일한경 구독신청 ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지
		"
"정준영 카톡방 ""빨리 여자 넘겨달라""던 이종현 유튜버 박민정에 ""뱃살 귀엽다""",2019-08-28 11:15,한국경제,이미나 기자,"




아프리카TV BJ이자 유튜버인 A씨가 그룹 씨엔블루 멤버 이종현으로 추정되는 이용자에게 ""뱃살 너무 귀엽다""는 SNS(소셜네트워크서비스) 메시지를 받았다고 주장했다.A씨는 28일 오전 인스타그램 스토리(24시간 동안만 공개되는 게시물)에 이같은 사진을 올리면서 ""씨엔블루 이거 진짜인가""라고 의문 글을 적었다.아이디 'cnbluegt'를 사용하는 인스타그램 이용자는 A씨에게 지난 21일 오전 ""유튜브 너무 잘 보고 있다""며 ""재밌는 거 많이 올려주세요""라고 메시지를 보냈다. 이어 27일 오전에는 ""뱃살 너무 귀엽다""고 했다. 'cnbluegt'는 이종현이 사용해 온 인스타그램 아이디며 정준영 대화방 사건이 불거진 지난 3월15일 게시물을 삭제하고 계정을 비공개로 전환한 상태다.



이종현 박민정 / 사진 = 한경DB앞서 이종현은 가수 정준영(30)과 승리(본명 이승현·29) 등이 포함된 카카오톡 단체 대화방에서 정씨 등이 촬영한 불법 동영상을 공유받았다. 이종현은 이를 보고 ""빨리 여자 좀 넘겨요. X같은 X들로"", ""어리고 예쁘고 착한 X 없어? 가지고 놀기 좋은""등의 부적절한 글을 남긴 사실이 드러나 충격을 줬다.이후 소속사 FNC 엔터테인먼트는 ""카카오톡에서 영상을 보거나 여성비하와 성에 관련한 부적절한 대화를 한 것은 비난받아 마땅하다고 반성하고 있다""며 ""부끄럽고 참담한 심정인 이종현은 본인의 잘못된 성도덕과 가치관에 따른 대중의 지적을 가슴 깊이 받아들이고 깊은 후회와 자책을 하고 있다""고 입장을 전했다.이종현은 지난해 8월 현역으로 입대해 현재 군 복무 중이다. 이미나 한경닷컴 기자 helper@hankyung.com▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 한경닷컴 바로가기  ▶ 모바일한경 구독신청 ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지
		"
"
			최민환♥율희, 둘째 임신 ""짱이 동생 생겨…벅차고 떨린다"" [전문]
		",2019.08.16. 오후 2:43,None,None,None
"
			정해인 외제차선물, 동고동락한 매니저에 쾌척 '남다른 스케일'
		",2019.08.09. 오후 7:41,None,None,None
"
			'봄밤' 정해인 ""봄이 오면 생각날 소중한 작품""…종영 소감
		",2019.07.11. 오전 8:52,None,None,None
"
			오늘 종영 ‘단, 하나의 사랑’, 이동건 “발레에 애정 갖게 됐다” 소회
		",2019.07.11. 오후 3:48,None,None,None
연예 마켓+ㅣ최종훈 이어 씨엔블루 이종현까지…FNC 엔터테인먼트 어쩌나,2019-03-15 14:50,한국경제,김소연 기자,"
FT아일랜드, 씨엔블루 간판급 밴드들 '버닝썬 게이트' 휘말려최종훈 경찰 유착, 이종현 '몰카' 공유에 여성 비하발언까지적자 전환에 악재까지…시가총액 보름만에 385억 원 감소[ 김소연 기자  ] 



최종훈, 이종현/사진=한경DB, FNC엔터테인먼트빅뱅 승리와 정준영이 연루된 성추문과 경찰 유착 의혹이 FNC 엔터테인먼트까지 덮쳤다. 15일 오후 2시 기준 FNC엔터테인먼트(에프엔씨엔터테인먼트) 주식은 전 거래일 대비 7.51%(650원) 감소한 8000원에 거래되고 있다. 지난 2월 26일 52주 최고가인 1만7000원까지 거래됐던 FNC엔터테인먼트 주가가 보름 만에 반토막이 났다. 시가총액은 385억 원이 감소했다. FNC엔터테인먼트의 주가 하락은 지난 8일 발표한 지난해 실적이 기대에 미치지 못한 것에 간판급 가수인 FT아일랜드 최종훈, 씨엔블루 이종현이 연이어 승리, 정준영과 연루됐기 때문이라는 분석이다. FNC엔터테인먼트는 지난해 영업손실 60억354만 원으로 적자전환했다. 같은기간 매출액도 740억1349만원으로 36.57% 감소했지만 당기순손실은 14억1964만원으로 78.15% 줄었다. 이 와중에 최종훈과 이종훈이 승리, 정준영과 연루됐다는 의혹이 불거졌다. 초반엔 ""두 사람과 친했지만, (몰카 동영상 공유, 성접대, 경찰 유착 등) 혐의와는 무관하다""는 입장을 밝혔던 FNC엔터테인먼트는 이후 두 사람이 승리, 정준영과 밀접한 관계를 이어 오면서 범죄 행위도 함께한 정황이 공개돼 곤혹을 치루고 있다. 최종훈은 승리, 정준영과 함께 2016년 서울 강남에 주점 '밀땅포차'를 운영하며 탈세를 했다는 의혹과 함께했던 카카오톡 단체 채팅방에서 불법 촬영된 성관계 동영상을 공유했다는 의혹이 불거지면서 이름이 오르내리기 시작했다. FNC엔터테인먼트 측은 ""본인 확인결과 사실이 아니며 참고인 자격으로 경찰 조사를 받았지만, 조사결과 혐의가 없다는 게 밝혀졌다""고 입장을 표명했다. 그러나 2016년 최종훈이 음주운전을 했고, 이것이 언론을 통해 알려지지 않도록 경찰을 사주했다는 대화 내용이 공개됐다. FNC엔터테인먼트 측은 처음엔 ""음주운전으로 적발돼 처벌을 받은 것은 맞지만 경찰유착은 없었다""고 했지만, 이후 ""의심가는 정황들이 있다""면서 최종훈의 FT아일랜드 탈퇴와 연예계 은퇴 소식을 전했다. 다음날엔 이종현이 정준영과 카카오톡 채팅방에서 '몰카' 동영상을 공유했을 뿐 아니라, 적극적으로 요구하고 ""여자 좀 달라"" 등의 그릇된 성인식이 드러나는 대화를 한 사실이 밝혀졌다. FNC엔터테인먼트 측은 ""이종현이 군대에 있어 사실 확인이 늦어졌고, 4-5년 전에 일이라 정확한 팩트 확인이 어려운 상태에서 해당 연예인의 입장을 전할 수 밖에 없었다""며 거듭 입장이 바뀌어야 했던 이유를 해명해야 했다. 김소연 한경닷컴 기자 sue123@hankyung.com기사제보 및 보도자료 newsinfo@hankyung.com[한경닷컴 바로가기] [모바일한경 구독신청] 네이버에서 한국경제 채널 구독하기 &lt;자세히 보기&gt; ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지
		"
"FNC ""최종훈과 계약 해지, 입장 번복으로 신뢰관계 유지 불가"" [공식입장]",2019-03-21 18:48,한국경제,김수영 기자,"
			[ 김수영 기자  ] 



FNC, 최종훈과 계약 해지 /사진=한경DBFNC엔터테인먼트가 최종훈과의 전속 계약을 해지했다.FNC엔터테인먼트는 21일 ""이번 사건과 관련된 전반적인 내용은 본인이 직접 경찰 조사에서 진술한 것으로 알고 있다. 회사에서는 이와 관련된 상세한 부분을 파악하기 어렵다""고 밝혔다.이어 ""소속사에서도 지금까지 당사자의 주장에 의거해 진행상황을 전달해 왔으나, 거듭된 입장 번복으로 더 이상 신뢰관계를 이어갈 수 없다고 판단했다""고 설명했다.그러면서 FNC는 ""전속계약은 이미 해지됐다""고 전했다.최근 최종훈은 불법 촬영 동영상 유포 혐의로 입건됐다. 이와 함께 그가 2016년 음주운전 적발 당시 현장 경찰관에게 200만 원을 건네려 한 사실까지 알려지며 뇌물공여 의사 표시 혐의로 21일 추가 입건된 상태다.다음은 FNC엔터테인먼트 공식입장 전문이번 사건과 관련된 전반적인 내용은 본인이 직접 경찰 조사에서 진술한 것으로 알고 있다. 회사에서는 이와 관련된 상세한 부분을 파악하기 어렵다.소속사에서도 지금까지 당사자의 주장에 의거해 진행상황을 전달해 왔으나, 거듭된 입장 번복으로 더 이상 신뢰관계를 이어갈 수 없다고 판단했다.전속계약은 이미 해지됐다.김수영 한경닷컴 기자 swimmingk@hankyung.com기사제보 및 보도자료 newsinfo@hankyung.com[한경닷컴 바로가기] [모바일한경 구독신청] 네이버에서 한국경제 채널 구독하기 &lt;자세히 보기&gt; ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지
		"
"FNC 측 ""최종훈 음주단속 적발 사실… 청탁은 하지 않았다"" 공식입장",2019-03-13 19:05,한국경제,None,"




FT아일랜드 최종훈이 음주운전 적발 사실은 인정하나 경찰에 청탁했다는 의혹은 전면 부인했다. 최종훈 소속사 FNC엔터테인먼트는 오늘(13일) '최종훈은 2016년 2월 서울 이태원에서 경찰의 음주단속에 걸려 250만원의 벌금과 100일 면허정지 처분을 받고 이를 이행한 사실이 있음을 본인을 통해 확인했다'고 공식입장을 밝혔다.FNC엔터테인먼트는 ""최종훈은 당시 두려움에 얼굴이 많이 알려지지 않은 멤버라고 생각해 조용히 넘어가고자 소속사에 알리지 못하고 스스로 그릇된 판단을 하게 된 점에 대해 많은 후회와 반성을 하고 있다고 했다""고 전했다,이어 ""하지만 경찰 유착에 관한 금일 보도와 같이 언론사나 경찰을 통해 그 어떤 청탁도 한 사실은 없음을 본인을 통해 확인했다""고 강조했다.또한 ""최종훈은 추후 경찰 조사에 적극 협조해 유착 유무 등을 확실히 확인하고, 만일 유착 등이 사실로 드러날 경우 이에 상응하는 모든 법적 책임을 질 예정이다""고 덧붙였다.끝으로 ""최종훈은 과거 자신의 그릇된 행동들에 깊은 죄책감을 느끼고 주위의 많은 분들께 실망을 끼쳐드린 점, 또한 자신으로 인해 팀에 피해를 준 점에 대해서도 깊게 반성하고 있다""며 ""모든 조사가 마무리될 때까지 예정된 개인 활동은 물론이고 FT아일랜드 멤버로서의 활동도 전면 중단할 것""임을 밝혔다.최종훈은 현재 빅뱅의 승리와 가수 정준영의 카카오톡 단톡방에 경찰이 뒤를 봐줬다는 취지의 글을 올렸다는 의혹을 받고 있다.한편 소속사는 최종훈이 일련의 불미스러운 일에 연루된 것에 대해 미리 인지하지 못한 점에 대해 깊은 책임감을 느낀다는 입장을 밝혔다.박미라 한경닷컴 연예·이슈팀 기자기사제보 및 보도자료 hub@hankyung.com[한경닷컴 바로가기] [모바일한경 구독신청] 네이버에서 한국경제 채널 구독하기 &lt;자세히 보기&gt; ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지
		"
"
			'미쓰라♥' 권다현, FNC엔터테인먼트와 전속계약 체결…유재석과 한솥밥
		",2019.04.17. 오후 12:22,None,None,None
"FNC 엔터테인먼트 또 입장 번복 ""관련 없다→깊은 사죄""…이종현도 '몰카' 공유",2019-03-15 13:25,한국경제,김수영 기자,"
			[ 김수영 기자  ] 



FNC엔터테인먼트 최종훈, 이종현 /사진=한경DB그룹 FT아일랜드 최종훈에 이어 씨엔블루(CNBLUE) 이종현까지 가수 정준영의 '몰카' 공유 카톡방에 있었던 것으로 알려졌다. 관련이 없다던 FNC엔터테인먼트가 또 다시 입장을 번복했다.지난 14일 SBS '8뉴스'는 이성과의 성관계 동영상을 불법적으로 촬영해 공유한 혐의로 입건된 가수 정준영의 단체 대화방에 이종현이 있었다고 보도했다.보도에 따르면 이종현은 정준영에게 ""빨리 여자 좀 넘겨요. X같은 X들로"", ""형이 안 XXX있으면 좋고, 없으면 그냥 예쁜 X"", ""어리고 예쁘고 착한 X 없어? 가지고 놀기 좋은"" 등 여성을 상품화하고 성에 대해 부적절한 내용을 담은 메시지를 보냈다.이에 이종현의 소속사 FNC엔터테인먼트는 15일 ""보도된 것과 같이 카카오톡 상에서 영상을 보거나 여성 비하와 성에 관련한 부적절한 대화를 한 것은 비난받아 마땅하다고 반성하고 있다""며 ""이종현은 본인의 잘못된 성도덕과 가치관에 따른 대중의 지적을 가슴 깊이 받아들이고 깊은 후회와 자책을 하고 있다. 공인으로서 모든 언행을 조심할 것이며 반성하고 또 속죄하겠다""고 공식입장을 냈다.앞서 지난 12일 FNC 측은 이종현의 '몰카' 공유 의혹이 처음 불거졌을 당시 ""사회적으로 물의를 빚고 있는 연예인들과 친분이 있어 연락을 주고받는 사이였을 뿐 이번 사건과 관련이 없다""고 밝힌 바 있다.이번에 발표한 내용은 앞서 논란과 관련이 없다고 했던 것을 뒤엎는 입장 번복인 셈. 이와 관련해 FNC는 ""이종현은 공식입장을 발표하기 전인 12일 오후 부대를 방문한 경찰의 수사 협조 요청에 응했다. 당시 경찰이 제시한 정준영과의 1대1 대화 내용 약 20건 속에는 본인의 불법 영상 유포는 물론이고 부적절한 동영상 확인 및 문제가 될 만한 대화 내용이 없었음을 인지했기 때문에 입장을 낸 것""이라고 해명했다.이어 ""이종현이 오래 전 이미 스스로 해당 채팅방을 나갔기 때문에 4~5년 전 카카오톡 대화 내용에 대한 정확한 팩트 확인이 어려운 상태에서 해당 연예인의 과거 기억에 의존한 주장을 바탕으로 한 입장을 전할 수밖에 없었다. 사실을 감추거나 잘못을 감싸려는 의도는 전혀 없었다""고 적극 입장을 표명했다.FNC의 입장 번복은 앞서 최종훈이 논란에 연루됐을 당시에도 똑같이 이뤄졌다. 당시 FNC는 최종훈이 경찰의 수사 협조 요청에 참고인 자격으로 출석했을 뿐, 사건과는 관련이 없다고 전했다. 동시에 악성 루머들에 대해 강력한 법적 대응을 하겠다며 엄포를 놨다.그러나 하루 뒤, ""본인은 기억나지 않는다고 하나 불법 행위와 관련해 추가로 의심되는 정황이 있어 이번 주 내로 경찰 조사를 성실하게 받을 예정이다. 최종훈은 과거의 부적절하고 부끄러운 언행으로 피해를 보신 분들에게 사죄를 드리며, 많은 팬과 팀 멤버들에게 깊은 실망을 안겨드린 점에 대해서도 뼛속 깊이 반성하고 있다""며 최종훈의 팀 탈퇴와 연예계 은퇴를 발표했다.계속되는 입장 번복으로 혼란만 가중되는 상황. 대중들은 피로함을 호소하고 있다. 소속사의 위기관리 능력에 대한 점검과 중요성이 대두되고 있다.김수영 한경닷컴 기자 swimmingk@hankyung.com기사제보 및 보도자료 newsinfo@hankyung.com[한경닷컴 바로가기] [모바일한경 구독신청] 네이버에서 한국경제 채널 구독하기 &lt;자세히 보기&gt; ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지
		"
"
			초아, FNC와 이미 계약 종료 ""시기는 공개 불가"" [공식입장]
		",2019.05.13. 오후 5:34,None,None,None
"
			FNC 측 ""AOA 민아 탈퇴, 지민X설현등 5인 재계약 및 팀 유지""
		",2019.05.13. 오전 10:47,None,None,None
"
			AOA 민아 팀 탈퇴 … 지민·유나·혜정·설현·찬미만 FNC와 재계약 [공식]
		",2019.05.13. 오전 10:34,None,None,None
